col0,col1
4250,4250
3377,5361
9945,9945
1323,9657
264,264
7756,7756
362,362
2603,2603
48,48
1464,1464
2407,2407
7063,7063
1682,7581
1003,1003
5574,5574
7747,7747
3414,3414
4072,2803
491,2120
6087,6087
4550,4550
4636,4636
9234,9234
774,774
4305,4305
3574,3574
2654,2654
692,692
3278,4081
2893,2893
1641,1641
8743,8743
1706,1706
9166,9166
2197,2197
4041,4041
7848,7848
7466,7466
913,4878
4896,4896
50,50
1853,1853
5751,5751
6146,6146
8148,8148
1595,3708
9153,9153
9395,739
8396,8396
8045,413
6923,6923
5060,5060
4079,4079
7328,7328
51,51
8432,8432
4355,4355
2387,4430
2909,2909
5670,1386
3138,3138
8468,4414
125,125
417,417
6366,6366
199,199
4718,4718
1493,5864
388,388
964,964
4123,4123
7099,7099
4863,1677
965,965
2143,2143
1655,1655
761,761
6679,7465
7375,7375
3192,3192
3894,3894
7644,7644
1388,1388
378,378
2073,2073
2826,2826
6014,6014
3709,5453
1142,1142
850,850
4508,4508
7932,9927
5489,7519
3785,3785
2423,6916
1053,1053
5185,5185
490,490
7791,7791
8959,8959
1050,1050
544,544
4094,4094
4829,4829
3823,3823
9884,1580
7895,7895
593,593
6309,461
2727,2727
3796,3796
3812,9191
643,643
6513,6513
1915,9606
9178,9178
3213,3213
4650,2804
7673,7673
4096,4096
1719,576
9282,9282
5728,5728
3473,3473
4335,4335
1301,5693
5401,5401
3367,4224
6019,6019
3944,3944
5136,1316
8016,4817
4624,4624
8788,8788
7525,7525
5038,5038
5723,5723
6235,6235
8828,8828
4756,4756
1788,1788
1441,1441
581,681
7805,6730
4564,1332
6794,6794
5831,5831
7186,7186
2394,5955
6470,6470
5065,5065
9781,9781
2997,1592
8261,8261
548,9635
501,501
8288,1378
1748,1748
9197,9197
4687,4687
4950,4950
4931,4931
7312,6823
1100,1100
8551,8551
2365,2365
5166,5166
3686,3686
1632,8568
8773,8773
2299,2299
6331,6331
2849,7017
5467,2948
2218,2218
2411,2411
3701,3701
2943,2943
6751,7921
5559,5559
585,585
7204,7204
8239,1791
5689,5689
7491,2566
3915,3915
1299,1299
9666,9666
2788,2788
2003,2003
9140,9140
5668,5668
9875,2084
9169,9169
9484,9484
9988,9829
4575,4575
6678,6678
2379,2379
5132,3916
875,875
8660,8660
2587,2587
9714,9714
9861,9861
2783,2783
6381,8041
5216,2962
1676,1676
4384,4384
327,327
4550,9604
2461,2461
5368,5368
6416,6416
6654,6654
8581,8581
3154,3154
7102,6831
5785,7533
7732,7732
246,246
6516,8523
6037,6037
162,162
1601,1601
4325,4325
1239,1239
6004,402
1128,1128
6867,6867
5555,5555
2278,2278
7981,7981
5066,5066
4297,2544
589,6629
1048,1048
1627,1627
5462,5462
748,748
3153,3153
3212,3212
4936,4936
5578,5578
561,561
7334,7334
7441,9402
625,625
3663,3663
6059,6059
7694,7694
3352,3352
7227,7227
1365,4835
4327,4327
6670,6670
4565,1566
6648,4905
9793,9793
5341,5341
590,590
8655,8655
1643,1643
5399,1910
7014,7014
1989,1989
1150,1150
2090,2090
560,560
1718,1718
6528,6528
8232,8232
5334,5334
5887,5887
2716,6658
699,699
5159,5159
3936,2821
4639,4639
5063,5063
3506,5962
4281,4281
1891,1891
721,721
2594,2594
3645,3645
4383,4383
6038,6038
3453,3453
8615,8288
2187,2187
8216,8216
3139,3139
3468,3468
6918,6918
1833,1833
6787,6787
1063,1063
4221,4221
576,576
2302,2285
1354,1354
1678,1678
4794,4794
2834,2834
5070,5070
3170,3170
3473,3473
976,976
8244,8244
3755,3755
1599,1599
9445,6739
2870,2870
5809,5809
5495,5495
148,148
3899,3899
1820,1820
883,883
277,277
4287,4287
1136,1136
5481,6022
3212,975
5990,5990
963,963
6285,6285
5790,5790
8759,8759
2123,2123
1076,1076
2851,2851
4428,4428
7574,7574
2038,7708
8858,8858
3020,3020
8682,8682
1464,1464
7194,7194
7350,7350
9101,9101
4352,9358
8051,8051
927,927
1415,1415
2045,2045
3891,3891
1659,1659
7265,7265
792,792
6118,6118
5126,5126
9319,9319
6489,6489
4274,3263
3228,3228
4294,4294
8379,8379
983,7423
3828,3828
17,17
3037,3037
8039,8039
1622,1622
1154,1154
2949,2949
4039,4039
5071,5071
616,616
3226,3226
7530,7530
8064,376
4058,4058
6447,6447
2276,2276
3626,3626
1216,1216
2893,2893
5907,5907
629,629
2416,2416
6574,6574
7031,7031
2260,2260
4137,8599
2566,2566
5252,5252
2190,2190
913,913
178,178
4556,4556
9219,9219
7403,3740
488,488
1166,6491
2428,2428
5301,5301
1498,3423
1393,1393
882,882
6136,3397
7967,7967
4195,4195
2985,3557
5170,5170
4936,4936
4281,9162
4508,4508
2942,2942
3507,1902
7053,7053
3208,3208
7018,7018
5541,5541
7441,7441
7430,7430
554,1704
1696,1696
3616,3616
6024,6024
3265,4600
9436,2422
6540,6540
2775,2775
390,390
3972,3972
6271,6271
197,197
3808,3808
3748,3748
3367,9891
31,31
4584,4584
8279,8279
4670,4670
324,324
1009,1009
6284,6284
3305,3305
2335,2335
152,152
5462,5462
6125,6125
171,3970
2369,2369
7793,7793
5255,5255
419,419
2807,2807
943,943
8622,7040
5678,5678
8756,7644
6123,7931
1817,1817
8491,9445
8136,8136
4267,4267
6916,3194
5249,5249
5718,5718
6765,6765
3954,3954
3647,3647
2248,2248
2958,2958
5112,4155
5772,5772
4004,5415
7062,7062
8972,8972
8254,3419
822,822
149,605
6721,9235
4998,4998
7923,7923
3537,3537
6504,2513
5366,5366
414,9920
5530,5530
2705,2705
4798,4532
6301,6301
4884,4884
2121,2121
6491,6491
5281,5281
8051,8051
8837,3599
1204,6495
2880,2880
1548,1548
1199,1199
4050,4050
3209,3209
1526,1526
7521,5235
1038,1038
85,85
0,0
1431,1431
2232,7279
7565,6960
3221,3221
2150,2150
5863,7121
9492,332
5967,5967
162,2870
7964,7964
3947,3947
2330,2330
4657,9984
4086,4086
7955,2329
656,656
1179,1179
4501,4501
928,928
2710,2710
971,971
2172,2172
4907,4907
9373,5671
3070,3070
2497,2497
968,968
4115,4115
7296,7296
4084,3213
2086,2086
4536,4536
4476,4476
816,816
5318,5318
6446,6446
1556,9704
3665,3665
7435,7435
9184,9184
6997,6997
3800,3800
6255,6255
9493,9493
6397,6397
2617,2617
1341,1341
5205,5205
228,228
4508,5028
2778,2778
5322,4228
3628,3628
3998,3998
9409,9409
2230,2230
555,4535
8108,8108
9535,9535
5976,5976
955,955
1312,1312
2707,2707
9289,9289
4486,4554
2439,2439
4527,4527
3447,3447
6050,6050
5006,5006
4067,4067
1694,1694
1184,1184
8835,8835
8891,8891
7068,5488
288,288
6451,819
7753,7753
8542,8542
3503,3503
3344,3344
3927,589
9665,9665
954,8238
1091,1091
3410,2685
1132,1132
3538,3538
1065,1065
7341,7341
6951,6951
1170,1170
3245,3245
3290,3290
8150,8150
5928,5928
3129,3129
2665,2665
3764,3764
2692,6484
4208,4208
3549,3549
1613,1613
6809,4507
5150,5150
6483,6483
8805,8805
1618,1618
485,9203
3151,3151
9248,9248
2157,2157
9944,9944
330,330
3870,3870
3439,7199
8461,8461
8022,8022
2327,2327
6513,7856
9080,2308
1532,3138
1424,1424
8571,8571
2332,2332
2493,2493
8911,8911
3719,3719
1287,1287
8480,8480
4860,7301
6414,4052
6568,6568
6586,4113
8336,8336
3983,3983
173,173
2083,2083
3987,3987
22,22
3598,3598
3550,3550
899,899
6104,972
251,251
7586,7586
2676,2676
5639,3571
5206,5206
3574,3574
5867,7858
2103,2103
582,582
515,515
811,811
1421,1421
5435,5435
5408,5408
8657,8657
72,72
2228,8294
7851,8490
3853,3853
7296,7296
3853,3853
7672,5264
9758,9758
6502,7508
2109,603
9915,9915
8336,8336
924,924
9896,9896
4782,2520
6499,6499
3508,2050
2043,2311
4796,4796
2068,6739
1909,1909
1135,110
7165,7165
579,9550
4602,4602
3957,3957
6185,6185
3776,3776
8088,8088
1869,4489
4700,324
7945,7945
3695,3695
7305,8114
7694,7694
1735,1347
4811,4811
2263,2263
1185,4616
4137,1697
2823,2823
4721,4721
9057,7520
6495,6495
3501,3501
7768,2856
1597,1597
1147,1147
4725,4725
7102,7102
7428,7428
8594,8594
7746,7746
662,662
2594,2594
851,851
4666,4666
648,527
1036,1036
1475,6488
132,132
8669,502
1137,1137
2832,2832
4130,4130
866,7999
3334,1059
2387,2387
2594,2594
7031,7031
5893,7474
3110,3110
6259,9500
624,624
7388,7388
1808,1808
1784,1784
2361,209
4590,4590
3540,3540
8566,8566
7894,7894
2548,2548
7905,7905
1612,1612
3563,3563
6333,6333
8423,5574
8428,8428
986,986
5262,4379
8961,8596
7630,1714
6859,6859
1066,1066
3446,3446
7002,7002
9646,6970
7868,7868
614,194
1082,1082
9665,9665
5328,5328
9389,7397
7428,7428
368,368
2647,2647
558,558
5740,5740
695,2717
3037,3037
844,844
3335,3335
6830,6830
1035,1035
8400,8400
3720,3720
2816,7563
4107,436
5517,5517
3969,3969
2286,2286
3344,2985
1383,1383
5094,5094
3305,3305
9798,9798
7094,7094
5760,5760
6341,6341
5349,5349
390,390
9295,9295
9866,9866
4399,4399
7806,1854
4486,6958
1554,3109
5937,5937
2891,2891
206,206
7017,7017
271,271
6402,5271
3551,3551
8316,8316
9277,9277
2403,5968
63,63
8100,530
4402,4402
6780,7437
568,568
1008,1008
1149,1149
4735,4735
7755,7755
7675,7675
5024,5024
1656,1656
657,657
7316,7316
3323,8367
6220,6220
4092,32
672,3399
7327,7327
6131,7683
7327,7327
7651,7651
3417,3417
3271,3271
2458,2458
8185,8185
9780,9780
4058,4058
7415,8343
672,672
3547,3547
2669,2669
2142,4416
1617,1617
8677,8677
3288,4638
8493,8493
3615,3615
5346,5346
1996,3056
730,730
9045,9045
1381,1381
5281,5281
2907,2907
2532,2532
610,610
6136,6136
6580,6580
6490,6490
6402,6402
2813,2813
745,745
3487,7594
761,761
8877,8877
8435,8435
4619,4619
7373,7373
3077,3077
7496,7496
4168,3911
1055,7263
1675,1675
1273,1273
4345,4345
5211,3586
2503,2503
2579,2579
7029,9028
1108,1108
7079,7079
6072,6072
2317,2317
7739,7739
7338,7338
3664,3664
5069,5069
7882,7882
3575,3575
1524,817
6527,6527
3860,3860
2927,2927
3254,3254
1879,1879
517,8569
9872,9872
1274,1274
1812,1812
4613,4613
2188,2188
8580,8580
4154,2643
656,7707
603,9045
2982,2982
5157,5157
1916,1916
7861,9909
7122,7122
73,73
7510,4465
8390,8390
4327,4327
5557,5557
7944,7944
338,338
5999,5999
1224,1224
9931,9931
559,559
8807,8807
3068,3068
992,992
2804,4694
4236,4236
3203,1906
1516,1516
1727,1727
8891,8891
2099,2099
8675,8675
4173,4173
5030,5030
1224,8669
7008,7008
5760,5760
8308,8308
8905,8905
2739,2739
1176,1176
3237,3237
7111,7111
2690,2690
174,174
2165,2165
3270,3270
3969,3969
3431,3431
3879,3879
4233,4233
4440,4440
3455,3455
4167,3297
6203,6203
1495,1495
5732,8056
4513,5008
8686,8686
3956,3956
338,338
7007,5174
4844,4844
6860,6860
7301,7301
7801,7801
1308,1308
8427,8427
1359,1359
2942,2942
2184,2184
3673,3673
966,966
9520,9520
8098,8098
983,983
951,951
3809,6604
5051,5051
1145,1145
1823,815
958,958
5356,5356
3174,3174
9319,9319
4947,4947
5908,5908
6200,6200
3998,3998
4311,4311
5979,5979
3730,3730
1425,1425
386,7196
6082,6082
2792,3271
3250,3250
8981,8981
5032,2193
4200,4200
148,148
311,311
1319,8904
4667,848
959,125
2719,2719
4854,4854
1303,1303
1414,1414
879,6129
8122,8122
9234,9234
2284,3008
6087,6087
2440,2440
1574,1574
3548,3548
5181,5181
4937,2462
480,396
3918,3947
2404,2404
9045,9045
2641,2641
7262,4388
3977,3977
9831,9831
1585,1585
985,985
6075,6075
4158,4158
4238,4238
4184,4184
7704,7704
9478,9478
7224,7224
6729,6729
4516,471
7949,7949
9716,9716
8715,8715
5320,5320
5600,5600
4408,4408
178,867
9096,9096
8898,5367
3690,3690
1171,1171
1487,7131
8726,8726
7411,7411
3560,3473
5989,5989
4692,4692
7828,7828
1850,7150
887,887
8724,8724
223,223
3074,3074
5927,5927
1399,1399
1104,1104
5835,5835
3222,3222
1962,4766
6412,6412
1315,1315
792,792
5121,5121
4771,4771
1476,1476
2824,2824
1347,2693
4042,4042
1049,4982
242,242
7830,7830
8121,2612
7697,358
3584,3584
530,530
7489,7489
6798,6798
9686,9686
7734,470
5921,1792
5705,5705
6871,6871
3954,3954
8684,1815
4096,4096
702,702
2611,2611
734,734
1686,1686
1754,1754
8597,8771
8665,8665
2560,2560
713,3049
5540,5540
566,566
3631,3631
3641,3641
3724,3724
1465,1465
3073,3073
3587,3587
4270,4270
797,797
528,528
7507,7507
379,379
9541,570
6960,6960
2763,2763
2256,9052
5498,5498
8181,8181
2675,2675
2444,2444
2455,2455
7175,7175
1543,1543
6526,9598
8003,8003
834,834
4817,4403
6535,4897
8713,8713
4287,4287
843,843
1848,1848
3374,3374
3037,397
9732,9732
4855,4855
1058,1058
24,1230
1516,1516
6209,4779
242,9719
1787,1787
2380,2380
5961,4274
6758,6758
1677,1677
9122,9122
8329,8329
666,218
2893,2893
4583,4583
4433,4433
3583,3583
4171,4171
1183,1183
8457,4267
1978,1978
5464,5464
1251,1251
1704,1704
1984,1984
2257,2257
142,142
244,244
8863,8863
3449,3449
9590,9590
1207,4800
2322,2322
4270,6535
2523,2523
3957,3957
4115,4115
7636,3264
8586,8586
669,669
5275,5275
237,237
9867,9867
1917,1917
6312,6312
4963,4963
5038,5038
838,8639
3202,3202
5110,5110
4299,5538
4864,4864
7375,4148
3775,3775
6184,6184
1193,8962
481,3195
4450,4450
7546,7546
9699,9699
3986,3986
4154,4154
9097,9097
4631,716
107,5601
7936,7936
1282,1282
1480,1480
7531,7531
544,544
3116,3116
1600,4022
208,1126
843,843
1312,5548
5279,5279
7977,7977
2423,2423
3941,2866
2416,2416
820,6570
3032,3032
2811,2811
2352,2352
4906,4906
4093,4093
6841,6841
1891,1891
637,655
6741,6741
4435,4435
3455,3455
3638,3638
4662,4662
6554,6554
6026,6026
7673,7673
12,12
3251,3251
5285,5285
6417,8213
2569,2569
1500,1500
3780,537
768,5089
3257,5963
3648,3648
9508,9508
6865,6865
7181,9570
8384,8384
1194,1194
7906,7906
7491,7491
8327,8327
7656,7656
6578,8879
36,3227
9165,9165
5616,5616
7487,7487
4949,4949
9316,907
2249,2249
4820,9221
2355,1397
4094,4094
2810,2810
2198,4920
4276,4276
8395,8395
1266,1266
2287,2287
8492,8492
8987,8987
7404,6911
4466,4466
5059,9508
1907,1907
2279,5392
1799,1799
216,216
3797,3797
862,862
3578,3578
7000,7000
2726,2726
3761,3761
8427,8427
6494,6494
4336,7273
5959,5959
4493,4493
344,344
4267,4267
6885,6885
4333,8145
7981,7981
3913,3913
962,962
7393,7393
4176,4176
7087,7087
8839,8839
580,580
2354,2354
6279,2757
5924,5924
1521,1521
4389,276
8556,8556
6094,6094
1322,556
5666,5666
1495,1495
101,101
8816,8816
5052,5052
4919,4919
7563,5037
2524,2524
5118,8945
8703,8703
9104,9104
4651,4297
4328,4328
7638,7638
4554,4554
39,39
5534,5534
2834,2834
7396,7396
7626,7626
7488,7488
7585,7585
5593,5593
2182,2182
7435,7435
4391,4391
2398,1124
6647,4088
2588,2588
4142,4142
492,492
4098,4098
9629,9629
7995,4946
4562,4562
2909,2909
1254,2195
330,330
9627,9627
509,509
907,907
6460,6460
6986,6986
4999,4999
2419,2419
2455,2455
1632,1632
8827,8827
6400,6400
8415,8610
5755,5755
8365,6546
7186,7186
8650,7386
4745,4745
5052,5052
5778,5208
2990,2990
9929,9929
6515,6515
1909,1909
623,9565
3392,3392
7843,7843
291,6453
6754,6754
3532,3532
8813,8813
1565,1565
7798,7798
3412,3412
8393,4777
9936,9936
5951,5951
1676,1676
9233,9233
7215,7215
5989,5989
9232,9232
5565,5565
5669,5669
4775,4775
2604,2604
7996,7996
622,622
7431,7431
2949,2949
3593,3593
8709,8709
2158,6842
3607,3607
62,1216
435,435
6733,6733
113,113
9159,2440
590,590
9317,9317
1376,1376
3880,3880
8109,8109
2405,418
9475,9475
1830,4252
7880,7880
7356,7356
2051,2051
1364,1364
237,237
3020,3020
1868,1868
9682,9682
2675,2675
5124,5124
1324,1324
8689,8689
1822,1822
7632,7381
3211,3211
5978,4151
5397,5397
8506,8506
6542,6542
3492,3492
6683,610
729,729
1303,1303
2538,2538
2639,2639
3955,3955
3404,3404
1605,1605
2030,2030
4054,3153
3078,3078
8803,8803
8234,8234
5145,5145
4673,4673
2865,2527
3621,3621
9127,9127
8851,8851
606,919
174,174
2658,2658
6021,6021
858,858
728,728
240,240
6513,6513
9470,9470
2567,2567
4958,9921
991,991
9298,9298
4980,4980
7617,5297
4053,4053
694,694
4982,4982
8133,8133
840,840
736,736
1955,7472
823,823
3738,3957
3999,8155
2957,5311
4264,3563
6510,6510
2186,4661
4211,8487
376,376
5827,5827
2707,2707
2159,2159
175,175
3758,3758
2348,2348
6127,6127
2752,2752
5669,5669
5352,5352
2343,9618
7543,7543
1336,1336
600,600
1054,7037
3849,3849
7963,7963
1965,1965
3491,3491
9021,5340
550,6155
9101,9101
3682,3682
3533,3533
2966,2966
533,533
6890,6890
902,902
9633,9633
5416,5416
5692,5692
5227,5227
529,9282
6283,6283
5216,4127
4065,4065
3594,3594
2234,2234
3807,3807
7070,7070
5201,5201
6735,6735
4875,4875
8392,8392
8980,8980
3123,3123
4026,3423
409,409
7339,7339
2123,2123
1996,5275
9438,6083
8794,9255
3797,3797
198,6042
6695,6695
8495,8495
1115,8483
4709,213
196,196
8939,8939
6675,6675
4493,4493
2256,6655
1485,1485
2362,2362
8626,8626
6199,6199
6158,9820
6498,5876
6501,6501
4677,4677
4701,4701
9763,9763
9365,9762
4764,4764
1376,1376
7116,6897
4700,6021
7438,7438
1255,6534
8032,8032
2780,2780
6525,6525
1232,1232
2665,3925
2823,8246
6696,6696
205,205
1984,7316
7005,2512
6458,6458
1748,9486
3655,3655
4442,4442
3016,3016
323,323
2431,2431
6403,6403
5272,5272
1859,7751
5705,5705
6325,6325
5753,5753
1787,1787
6878,6878
6489,6489
5938,5369
1462,1462
2597,2597
1741,1806
3271,3271
6388,6388
8177,9288
727,727
3943,2982
4862,1894
100,9652
5486,5486
2694,2694
650,1133
9345,9345
8387,7597
341,4027
4982,4982
1926,1926
8535,8535
9285,9285
5130,5130
4970,4970
9498,6886
653,653
6144,6144
1436,1436
3332,3332
7183,7183
4037,4037
606,606
3852,3852
8306,8306
785,785
4214,4214
8604,8604
7488,7488
1965,1965
1639,6237
5077,9928
7235,7235
5727,6816
2069,2069
1171,1171
755,755
588,588
5537,5537
1065,1065
7167,7167
4048,4048
2432,2432
1599,1599
1078,1078
7553,2406
8793,3843
1079,1079
3472,3472
9689,1259
4175,4728
7346,7346
9703,9703
2519,2519
1064,1064
7336,7336
53,8191
8571,8571
4409,9676
4767,4767
3641,3641
3751,458
5388,5388
8106,8106
2122,5611
892,892
7195,7195
4976,1590
3756,3756
4164,4164
440,440
1940,1940
8926,8926
427,427
6190,6190
256,256
2912,2912
4340,8534
530,530
8964,8964
4798,4798
2111,2111
8240,85
4323,4323
8618,8618
6484,6484
1517,1517
120,6831
7247,7247
7069,7069
5507,5507
8609,8609
3950,3950
3276,3276
7563,9801
8702,8702
7201,7201
7222,7222
3282,3282
456,3754
5505,5505
1955,1955
2119,2119
6903,6903
1029,1029
9497,9497
1976,1976
3081,3081
566,1757
7343,7343
3686,3686
205,9966
3008,3008
8085,8085
5019,5019
5325,5325
2259,4781
7878,7878
9342,9342
1427,1427
1361,1361
1823,1823
8205,8205
2702,672
1555,1555
499,499
3619,3619
1800,1800
195,1913
6465,6465
3228,3228
129,1182
1934,1934
6952,6952
7398,7398
4425,4425
4225,4225
3905,3905
6228,3877
5487,5487
5295,5295
5334,6410
1299,1299
2909,2909
3049,3049
245,245
1615,1615
3135,3135
6079,6116
4822,4822
2513,7187
8171,8171
4270,4270
7545,9058
6083,6083
649,556
4281,4281
2278,8330
2473,2473
1529,3178
4885,4885
6568,6568
4369,4369
3921,3921
573,573
7925,3286
5399,5399
4133,4133
4689,4689
6256,6256
6941,6941
9056,9056
8444,8444
5200,901
140,140
1996,1996
2785,2785
3206,3206
2228,2228
520,520
2824,1487
8523,2845
685,685
9324,9324
2893,2893
7723,7723
9416,9416
1840,689
7110,7110
4215,4215
115,115
2084,2084
5306,5306
216,216
6190,6190
4478,3930
5664,5664
3683,3683
2827,2722
4342,4342
6193,6193
1070,1070
3534,3534
891,891
5934,9051
7200,7200
3268,7193
678,678
8213,8213
2018,2018
2504,8700
5221,5221
3537,3537
4485,4485
3357,5876
2208,2208
7928,7928
3324,3324
7432,107
3689,3689
9704,9704
9604,9604
976,976
1132,1132
527,1424
5318,5318
2947,2947
2518,2518
6976,6976
3828,3828
6606,6606
333,333
2262,2262
3003,3003
4780,4780
2624,2624
1103,3160
309,309
4746,4746
5896,7344
2758,2758
2347,2347
4449,4449
2861,2861
7327,3776
3388,538
3232,8183
8114,8114
360,360
4622,4622
6674,6674
6730,5584
2226,2226
7013,7013
8193,8193
1187,1187
5432,5432
2596,2596
6744,9932
2592,6807
7700,7700
6677,6677
7119,7119
3030,3030
1980,1980
8544,8544
8917,6118
4345,4345
4936,4936
4311,4311
5241,5241
7592,7592
5591,5591
5871,5871
29,29
2009,2009
7769,7769
7278,2531
5043,2602
3836,3836
415,415
8779,8779
1854,1854
122,122
1871,1871
7973,7973
9878,9878
293,293
3350,3350
3725,3725
2496,2496
5783,1519
5193,4940
8230,8230
5992,8515
588,588
4821,4821
7970,7970
7364,7364
4350,4350
1897,1897
1821,1821
7784,7784
3588,3588
4525,4525
1484,1484
1970,1970
7471,7471
3732,3732
8730,8730
5363,741
3313,3313
9036,3663
548,548
6752,6752
352,352
3966,3966
9349,9349
8753,8753
1020,6137
1186,1186
4732,5949
64,64
538,538
6825,6825
5003,6340
7472,7472
6289,6289
9184,627
4319,4319
621,621
782,782
760,760
7466,7466
4878,7524
2398,2398
249,249
5158,5158
8803,8803
9398,9398
4428,1839
5868,5591
1896,6917
8105,6642
9060,9060
1548,1548
7268,7268
8931,2782
9121,7203
8438,8438
979,979
6916,6916
7180,7180
8296,8296
87,87
2200,2200
2298,7333
345,345
2735,2735
883,883
8646,8646
1185,1185
210,210
3559,2970
6067,6067
9023,3053
9445,9445
3239,3239
9776,9776
953,4742
758,758
5599,5599
1091,1091
2883,632
8074,2299
6937,6937
5222,5222
6220,6220
7141,7141
3941,3668
9383,9383
6762,6762
9059,9059
8312,8312
1069,1069
3765,1081
9330,9330
3292,3292
5278,5278
5913,5913
4749,4749
2830,1878
7681,7681
9583,9583
1990,1990
7077,7077
7369,7369
15,15
6854,6854
382,382
6363,6363
288,288
2142,5258
9278,9278
3813,3813
268,268
3108,3108
7196,7196
255,255
3079,3079
6067,6067
7542,2899
8563,8563
8607,8607
1451,1451
7525,7525
2624,2624
8352,8352
4801,6074
4619,4619
5897,5897
9178,9178
3520,3520
2329,2329
412,412
1865,1865
552,2846
7769,7769
6251,6251
1664,1664
3552,3552
1310,1310
4952,4952
4386,4386
5165,5165
9535,9535
4312,4312
2520,6121
9078,9078
5440,679
4960,5873
1334,9143
3685,3685
6190,4725
1296,1296
1580,8661
98,98
4515,4515
7735,8421
4520,3395
4862,4862
3521,3521
1569,1569
8831,8831
824,824
1877,287
9577,9577
7996,7996
4019,4019
3498,3498
4039,4039
4888,4888
607,607
2364,6700
4225,4225
6187,6187
546,546
3796,3796
2647,9501
8103,8103
4657,4657
1688,1688
8111,8111
424,424
4642,4642
4438,4438
7885,7885
5264,5264
8747,8747
8581,8581
559,559
8892,8892
5585,5585
2045,2045
3425,1744
6400,6400
2878,2878
4830,4830
7272,7272
6539,6976
4351,4351
1142,1142
7121,7121
5064,9186
2891,3045
1704,1704
6107,6107
1211,1211
7831,7831
9906,9906
1500,1500
9478,9478
5427,5427
3947,3947
543,7195
2977,2977
1007,1007
5200,5112
5844,5844
2031,2031
7397,7397
4629,4629
259,259
1187,1187
6677,6677
4603,4603
4074,3273
228,228
5935,5935
8804,8804
9046,2037
328,4704
2264,2264
2616,2616
2839,2839
502,502
8305,8305
7797,7797
8820,8820
7011,7434
2355,2355
5740,5740
8684,8684
3131,3131
2536,2536
34,34
5512,5512
4180,4180
5649,5649
2087,2087
3682,3682
3931,3931
8807,8807
4062,4062
3978,3978
2448,8942
192,192
6587,8872
6622,6622
7384,7384
9220,9220
6844,6844
1938,1938
765,765
462,462
8393,8393
3275,3275
425,425
4590,4590
2468,7190
6006,6006
5378,5378
1470,6716
4456,4456
1091,6925
1172,1172
4548,4548
904,525
8867,8867
1802,5275
3688,3688
3402,3402
2807,2807
7768,7768
1182,7465
4326,4326
1785,1785
8473,8473
7717,2590
4733,4733
7626,7626
9591,9591
8342,8342
2015,2015
3019,3019
4558,4558
1987,1987
9541,6001
4247,4247
9252,9252
2369,2369
